business_id,name,categories,stars,review_count,neighborhoods,longitude,latitude,Price.Range,AcceptCreditCard,Parking
RtKC65-4gqzEkRfK2D5pRA,Moonlite Express,"['Food', 'Ethnic Food', 'Restaurants', 'Food Stands', 'Specialty Food']",3.5,6,['Oakland'],-79.9556424,40.4379259,1,0,0
7yzFARDjgSSF7pe7IDnd_A,Asia Tea House,"['Food', 'Tea Rooms', 'Bubble Tea']",3,19,['Oakland'],-79.9501742,40.4440468,1,1,1
15I-8lBqswpncTCGWJNDLQ,Starbucks,"['Food', 'Coffee & Tea']",4,8,['Shadyside'],-79.9350398,40.4510288,1,1,1
O3PnM1fH8vqDpk-kzYqh5A,Cannon Coffee,"['Food', 'Coffee & Tea', 'Sandwiches', 'Restaurants']",4.5,32,['Brookline'],-80.0201357,40.3934598,1,1,1
V8WFMV3iMvUvJGWBzexe_A,Tazza D'Oro,"['Food', 'Coffee & Tea']",4.5,15,['Squirrel Hill'],-79.94474139,40.44351575,1,1,0
mMbUTTTK2ke8aSAS1eWMRQ,Scoops On The Boulevard,"['Food', 'Ice Cream & Frozen Yogurt']",4.5,8,['Brookline'],-80.0209249,40.3945573,1,1,1
X4XG6aBH3WsIWIiA0BtHnA,Chick-Fil-A,"['Fast Food', 'American (Traditional)', 'Restaurants']",2,3,['Oakland'],-79.9531074,40.444245,1,1,0
IsRmA4DqEE_xjw8y6KuObA,Moonlight Truck Food,"['Food', 'Food Stands', 'Food Trucks', 'Restaurants']",3.5,6,['Squirrel Hill'],-79.93857265,40.44219503,1,0,1
_f8bh9Mj0FKThJReDFENjA,GetGo,"['Food', 'Automotive', 'Convenience Stores', 'Gas & Service Stations']",2.5,6,['Lawrenceville'],-79.9623472,40.4685427,1,1,1
2e0IF83DL8rdZfTGLmmH8A,Sweetlix,"['Food', 'Ice Cream & Frozen Yogurt']",3,9,['Downtown'],-79.998105,40.4426569,1,1,1
9S1I9r0JXTaaQ7yb30rP2g,Conflict Kitchen,"['Food', 'Ethnic Food', 'Specialty Food']",4.5,74,['Oakland'],-79.9535582,40.4411427,1,1,1
kOY6CQ4VijKg8PnCUsTXgg,Arsenal Cider House & Wine Cellar,"['Food', 'Beer, Wine & Spirits']",5,79,['Lawrenceville'],-79.9610655,40.4649715,2,1,1
NjWAVjMxUwOqnpOOQL71QA,La Gourmandine Bakery & Pastry Shop,"['Bakeries', 'Food', 'French', 'Restaurants']",4.5,191,['Lawrenceville'],-79.958894,40.47313,1,1,1
8Zoej25Y9-yEyuiL7-Ax7A,The Commonplace Coffeehouse,"['Food', 'Coffee & Tea']",4.5,81,['Squirrel Hill'],-79.9219196,40.4380885,1,1,1
W2RzHyMajnmhOubU7318wQ,7 Eleven,"['Food', 'Convenience Stores']",2.5,6,['Downtown'],-79.99447,40.440386,2,1,0
V053Fm3xoCyxoh1lAgDKJg,Pastitsio,"['Food', 'Greek', 'Street Vendors', 'Mediterranean', 'Restaurants']",4,47,['Lawrenceville'],-79.9642428,40.4666119,2,1,1
qXDOMgynPeqe8yFcxLZH-Q,The Coffee Tree Roasters,"['Food', 'Coffee & Tea']",3.5,19,['Larimer'],-79.9150946,40.4563601,2,1,1
scqwZPzH8qYXWmedtZa_7w,Prantl's Bakery,"['Bakeries', 'Food', 'Desserts']",3.5,16,['Downtown'],-80.002186,40.440995,1,1,1
m7lbAuf32td7q6w4YxImlw,Genoa Pizza & Bar,"['Food', 'Food Delivery Services', 'Italian', 'Pizza', 'Restaurants']",3.5,16,['Downtown'],-80.0038533,40.4388711,1,1,1
0bDp9GJBQ4K4ZTzvewLoVA,Strip District Meats,"['Food', 'Specialty Food', 'Meat Shops']",4,11,['Strip District'],-79.9826658,40.4522723,2,1,1
KDFTshmwxKn6nSi1L3FuUA,The Tap Room,"['Food', 'Beer, Wine & Spirits']",3,19,['Downtown'],-79.9962691,40.4404929,3,1,1
jimnHLgr6mrWV2kK2PaRhg,Tutti Frutti,"['Food', 'Ice Cream & Frozen Yogurt']",4,20,['Squirrel Hill'],-79.91987966,40.43800838,1,1,1
brcD3qzFVUNrfE-LXwEIOQ,Lili Coffee Shop,"['Food', 'Coffee & Tea']",4,30,['Polish Hill'],-79.9658647,40.4574894,1,1,1
PhoGiguAp2mWjqX85hDavQ,Razzy Fresh Frozen Yogurt,"['Food', 'Ice Cream & Frozen Yogurt']",4,60,['Oakland'],-79.9489865,40.44569191,1,1,1
7_ehud9OJdNm8jj13Isdxg,Pittsburgh Public Market,"['Food', 'Farmers Market']",4,42,['Strip District'],-79.9805948,40.4535609,2,1,1
SsSL6gKSlpTeeZXZEjAKFA,The Pittsburgh Popcorn Company,"['Food', 'Specialty Food']",4,16,['Oakland'],-79.9580559,40.4420548,1,1,1
aBXz47ZGq4tvdayDQryhyw,Franktuary Truck,"['Food', 'Food Trucks']",4,10,['Downtown'],-79.99936759,40.44129208,1,1,0
yCyLqBX3aujcR0SeIuxSWw,Chipotle Mexican Grill,"['Fast Food', 'Mexican', 'Restaurants']",4,26,['Downtown'],-80.001929,40.4405329,1,1,1
pXS-IJlwDMgH7Xn_PdNY3w,Pad Thai Express,"['Food', 'Thai', 'Food Trucks', 'Restaurants']",3,5,['Oakland'],-79.9548779,40.4444572,1,0,0
RMrdI5noVh3-b7NM48PcVg,India on Wheels,"['Food', 'Indian', 'Food Trucks', 'Restaurants']",4,21,['Oakland'],-79.9548779,40.4444572,1,0,1
YOMMA4fsL4_SaPaPyA7sFg,Penn Avenue Fish Company,"['Seafood', 'Sushi Bars', 'Restaurants']",4,67,['Downtown'],-80.0004821,40.439901,2,1,1
K-bnsVa7FO-mTDTNRpoE9g,"720 Music, Clothing and Cafe","['Food', 'Books, Mags, Music & Video', 'Coffee & Tea', 'Shopping', 'Vinyl Records']",4.5,18,['Lawrenceville'],-79.959903,40.471775,1,1,1
MoX-AGP4AksEQC8CIQA-dQ,Rita's Italian Ice,"['Food', 'Desserts', 'Shaved Ice', 'Ice Cream & Frozen Yogurt']",4,6,['North Side'],-80.0014349,40.4531377,1,1,1
ewN984Rvux04uuQFrGu7mw,Waffallonia,"['Food', 'Desserts', 'Breakfast & Brunch', 'Ice Cream & Frozen Yogurt', 'Restaurants']",4.5,154,['Squirrel Hill'],-79.9227349,40.4377293,1,1,1
9iwONFY-aRZA1mgmVgm2ZQ,Pittsburgh Winery,"['Food', 'Arts & Entertainment', 'Wineries']",4.5,28,['Strip District'],-79.975468,40.457335,2,1,1
cUVoyuhqv3ArYwwG_YcY1w,Crazy Mocha Coffee,"['Food', 'Coffee & Tea']",3.5,7,['North Side'],-80.01432671,40.46700694,1,1,1
l-s0rNwp_qccC2M4Phz9Yw,Mercurio's,"['Food', 'Gelato', 'Pizza', 'Restaurants']",4,151,['Shadyside'],-79.932997,40.451653,2,1,1
fT6jJp8rLQQ2EZZTz4tjVQ,Dunkin' Donuts,"['Food', 'Donuts', 'Coffee & Tea']",3,10,['Downtown'],-79.9960088,40.4410931,1,1,0
9sg-JXUxnCiZqs3GhRQAKQ,Lucy's,"['Food', 'Street Vendors']",4.5,13,['Strip District'],-79.9815516,40.4524945,1,0,1
cjdzhHLcQr3Jyd7sILPgog,Antney's,"['Food', 'Ice Cream & Frozen Yogurt']",5,25,['West End'],-80.0524348,40.4274699,1,1,1
7MdzVVJjRNTRY8Dta5ednA,Mancini's Bakery,"['Bakeries', 'Food']",4.5,7,['Downtown'],-80.0028819,40.44019,1,1,0
neSMyt7x4x_ffrunGyidmg,Pitt's Dogg'n It,"['Food', 'Beer, Wine & Spirits']",3,15,['Shadyside'],-79.9290441,40.4573222,2,1,1
HmU6GZ32TaGmJFpPC-Mp1g,21st Street Coffee And Tea,"['Food', 'Coffee & Tea']",4,28,['Downtown'],-80.0014832,40.4411695,2,1,1
Tj7wKXHZK_QGIaeerJgUHQ,Market Outlet,"['Food', 'Grocery']",5,8,['Strip District'],-79.9858359,40.4497857,1,1,1
Iwi3g8umXSw8LGb3xVrHdw,Palanzos Beer Distributor,"['Food', 'Beer, Wine & Spirits']",5,3,['Bloomfield'],-79.9502895,40.4622053,2,1,1
#NAME?,Razzy Fresh,"['Food', 'Ice Cream & Frozen Yogurt']",4.5,14,['Oakland'],-79.9586239,40.4406105,1,1,1
wnb0VquMa65hYUUPISGD1Q,Zeke's Coffee,"['Food', 'Coffee & Tea', 'Cafes', 'Restaurants']",4.5,17,['East Liberty'],-79.9243279,40.461101,1,1,1
diVJtnXItoMymDfJkSAV1w,Carmi Family Restaurant,"['Soul Food', 'Restaurants']",4,65,['North Side'],-80.0171467,40.451765,2,1,1
oYDhgm38aak5tEo6GPUykg,Coco Cafe,"['Food', 'Do-It-Yourself Food', 'Ice Cream & Frozen Yogurt']",4,4,[],-80.0289335,40.3588258,2,0,1
mJmVtFKcmskMHNn77q5qpg,Go Pretzel,"['Fast Food', 'Restaurants']",3.5,14,['Downtown'],-79.998918,40.4426692,1,1,1
EQOoRmLsilk_94QS3q0vgQ,Brighton Hot Dog Shoppe,"['Burgers', 'Fast Food', 'Hot Dogs', 'Restaurants']",4,10,['West End'],-80.057167,40.426873,1,1,1
osixLFHD7OKEUy2HSbN-7Q,Delanie's Coffee,"['Food', 'Coffee & Tea']",4.5,47,['South Side'],-79.9807375,40.4287949,1,1,1
aRTQo0EQnLWo5Qg2io4Gbg,Brew On Broadway,"['Food', 'Coffee & Tea']",4.5,11,['Beechview'],-80.0245294,40.4106665,1,1,1
ArMxMsyhcuSuPOF10jf0Yg,Bryant Street Market,"['Food', 'Grocery']",4,4,['Highland Park'],-79.919459,40.47586,2,1,1
9b0y3HVHPWFnobKyMFFoCg,Eden,"['Live/Raw Food', 'Vegan', 'Restaurants']",4.5,70,['Shadyside'],-79.9345744,40.4511665,2,1,1
sVLQl_lAnn6BeGQjhaWGqQ,Grandview Bakery,"['Bakeries', 'Food']",4.5,22,['Mt. Washington'],-80.007102,40.429882,2,1,1
iohzAkFe7wrcpRNagpAmbQ,Peace Love and Little Donuts,"['Food', 'Donuts']",3.5,24,['Oakland'],-79.958654,40.4407473,1,1,1
a9-qixaIQftb4HNZz4ocIw,Donato's,"['Steakhouses', 'Seafood', 'Restaurants', 'Italian']",3.5,24,[],-79.88283756,40.48833508,3,1,1
gNz-NjpaBThGn0sxjgD1GA,Trader Joe's,"['Food', 'Beer, Wine & Spirits', 'Grocery']",4,20,[],-80.050826,40.351982,2,1,1
O3I-lmolfNny4FHu_GmThw,Happy Berry Frozen Yogurt,"['Food', 'Ice Cream & Frozen Yogurt']",3,15,['Shadyside'],-79.9327303,40.4516251,1,1,1
Lub0RurarPqWapys3U0Plg,Starbucks,"['Food', 'Coffee & Tea']",4,5,['Downtown'],-79.994853,40.441355,2,1,1
vsAxFICzxvaQv7Jjj52Jqw,BeanThru,"['Food', 'Bagels', 'Juice Bars & Smoothies', 'Coffee & Tea']",4.5,12,['Bellevue'],-80.054891,40.486479,1,1,1
eUeg7tdRFvNfXjmeFReSEg,Dunkin' Donuts,"['Food', 'Donuts', 'Coffee & Tea']",3.5,6,['Oakland'],-79.9562988,40.4421635,1,1,1
78JJr9A0MbbHuXE1XUr-bQ,BD's Mongolian Grill,"['Food', 'Do-It-Yourself Food', 'Asian Fusion', 'Mongolian', 'Restaurants']",3.5,68,['South Side'],-79.9657311,40.4282787,2,1,1
GB1pF4hPu_tCpx2BknwgMQ,Java House,"['Food', 'Coffee & Tea', 'Sandwiches', 'Restaurants']",4.5,8,['Brighton Heights'],-80.041572,40.480713,1,1,1
xl1mNGpaoLdiVWj_D6-L_A,Bar Marco,"['Bars', 'Food', 'Beer, Wine & Spirits', 'Tapas/Small Plates', 'Nightlife', 'Restaurants']",4,135,['Strip District'],-79.9815516,40.4524945,2,1,1
Qyctsa0nArqn1eNoLATv5A,Orbis Caffe,"['Food', 'Coffee & Tea']",4,14,[],-80.0443322,40.3811007,2,1,1
pFh5W8euJOsU0dBYPoEN-Q,Red Hot Pittsburgh,"['Fast Food', 'Restaurants']",5,3,['Downtown'],-79.9962772,40.4400604,1,1,1
OGb4l_xFzRzTxCdNCW6XqA,Copper Kettle Brewing Company,"['Food', 'Breweries']",4.5,10,['Greenfield'],-79.9404903,40.4262158,2,1,1
IH6AR98ac6KzPyFdc8t8yA,Starbucks,"['Food', 'Coffee & Tea']",4.5,3,['Oakland'],-79.9609899,40.4424694,2,1,1
3dI-wF9TFDwK_vQqqlUPJw,Wine & Spirits Store,"['Food', 'Beer, Wine & Spirits']",2.5,3,['Lawrenceville'],-79.960872,40.469408,2,1,1
NYuWw7DtbAe_CdI9XkFu2A,K & T's Fish and Chicken,"['Soul Food', 'Fish & Chips', 'Moroccan', 'Restaurants']",3.5,7,['Oakland'],-79.9525023,40.4519297,1,1,1
hcctvfq3fmVIscSeBURsjQ,GetGo Fuel Station,"['Food', 'Automotive', 'Convenience Stores', 'Gas & Service Stations']",2,3,[],-79.893918,40.433151,2,1,0
dHxYQrVTkukMj4EjQZ7KUQ,Betsy's Ice Cream,"['Food', 'Ice Cream & Frozen Yogurt']",4,22,[],-80.044831,40.380726,1,1,1
b7XXKWkkNd7iaW8eBUAKYQ,Deli On North Avenue,"['Food', 'Delis', 'Restaurants']",4.5,6,['North Side'],-80.0063506,40.4556652,1,1,0
2Ny460lur1MzN-nsi0_Bpw,Dunkin' Donuts,"['Food', 'Donuts', 'Coffee & Tea']",3,3,[],-80.069384,40.4384507,1,1,0
l_XX0Oij03f6R3j3uyaW1g,Walgreens,"['Shopping', 'Drugstores', 'Beauty & Spas', 'Food', 'Convenience Stores', 'Cosmetics & Beauty Supply']",2.5,5,['Shadyside'],-79.9265915,40.4592997,1,1,1
y2eo_MWD3XfnxxvhXh7Esw,Wigle Whiskey,"['Food', 'Beer, Wine & Spirits']",4.5,58,['Strip District'],-79.981477,40.454384,2,1,1
jbbaOY_Jh71a9i7JDmkY8g,Shop 'n Save,"['Food', 'Grocery']",3.5,4,['Carrick'],-79.99071,40.4051093,2,1,1
5kVrSq6mXcu_jT3S72xt0A,Sumi's Cakery,"['Bakeries', 'Food']",4.5,23,['Squirrel Hill'],-79.9227536,40.4331786,1,1,1
HCVht5j_wW17QxlKewYmxw,Chick-fil-A,"['Fast Food', 'Restaurants']",3.5,8,[],-80.051582,40.352041,1,1,0
FlICTKTPNq-KVIZ6eM9zrg,Biddle's Escape,"['Food', 'Coffee & Tea']",4.5,55,[],-79.8921011,40.4381463,1,1,1
#NAME?,R Wine Cellar Urban Winery,"['Food', 'Arts & Entertainment', 'Wineries']",4.5,8,['Strip District'],-79.9840934,40.4519412,2,1,1
XOhxYCwkx7gfZv8bi68aUw,Buddy's Brews On Carson,"['Food', 'Beer, Wine & Spirits']",4.5,4,['South Side'],-79.97520626,40.42828809,2,1,1
#NAME?,Caffè d'Amore Catering,"['Food', 'Coffee & Tea', 'Event Planning & Services', 'Caterers']",4.5,3,['Strip District'],-79.9805948,40.4535609,1,1,1
3ZepumtXvVkoHsNOWqF4iA,Chipotle Mexican Grill,"['Fast Food', 'Mexican', 'Restaurants']",3.5,11,[],-80.0598612,40.3917014,2,1,1
6rFVdqC74mPnkDmlSUOADg,Yovi's,"['Hot Dogs', 'Fast Food', 'Sandwiches', 'Restaurants']",4,9,['Downtown'],-80.00280082,40.44130908,1,0,0
NnyTtTWVDCRZhHXkdug-ZQ,Gus And Yiayia's,"['Food', 'Street Vendors']",4,4,['North Side'],-80.01201153,40.45202532,1,0,0
xlYVxFtTh_YKfxkhkgW5Vg,Arcade Bakery & Cafe,"['Bakeries', 'Food', 'Cafes', 'Restaurants']",4.5,6,['Downtown'],-79.998357,40.4395219,2,1,0
b6H3J8zWmFhzHiqSIpymvA,Dream Cream Ice Cream,"['Food', 'Ice Cream & Frozen Yogurt']",4.5,45,['Downtown'],-80.0023512,40.4417967,1,1,1
24t1XrFKY0ldSD1hOKnTew,Love Yogurt,"['Food', 'Ice Cream & Frozen Yogurt']",4.5,16,['South Side'],-79.975218,40.428181,1,1,1
JsSBsu_ohNvNXQCh_fpnmw,Edgewood Beer & Tobacco,"['Tobacco Shops', 'Beer, Wine & Spirits', 'Shopping', 'Food']",5,3,[],-79.8873536,40.428021,2,1,0
qKqld7dwt00qW938tRTSjA,Oh! Yogurt,"['Food', 'Ice Cream & Frozen Yogurt']",4,30,['Bloomfield'],-79.94942522,40.46187645,1,1,1
KdyzsUzDlnvhioJ0e0OrcA,Taco Bell,"['Fast Food', 'Mexican', 'Restaurants']",3,6,['North Side'],-80.01872166,40.44981535,1,1,1
Dra-diHsNo-c-LzOpIwY8g,Marty's Market,"['Food', 'Breakfast & Brunch', 'Grocery', 'Butcher', 'Restaurants']",4,76,['Strip District'],-79.9822822,40.4534962,2,1,1
biOzSL4HVrEaSyU5ZS-IrA,Station Break,"['Food', 'Coffee & Tea']",4.5,3,['South Side'],-80.00639498,40.43487036,2,1,0
S_GRbwagsaDCGeEm_sDu_w,Le Cupcake Shoppe,"['Food', 'Desserts', 'Bakeries']",4,5,['Brookline'],-80.018213,40.404942,2,1,0
VbspQ858e9Qz7SwAJzc2mA,Grandpa Joes Candy Shop,"['Food', 'Specialty Food', 'Candy Stores']",4.5,9,['Strip District'],-79.982244,40.4520089,2,1,1
Yj1EJ_HDLtw7wLcdpmaY9w,Luke Wholey's Wild Alaskan Grille,"['Seafood', 'Restaurants']",4,134,['Strip District'],-79.982617,40.4517056,2,1,1
n1n3o-hv5JsBkvZRtJPZKA,City Cafe,"['Food', 'Breakfast & Brunch', 'Coffee & Tea', 'Vegetarian', 'Restaurants']",3,40,['Downtown'],-79.9961885,40.4436546,1,1,1
FNzej_nQlemt2jcfU1dq0Q,Crazy Mocha,"['Food', 'Coffee & Tea']",4,6,['South Side'],-80.0016201,40.4309995,2,1,1
35CKLsZKk1KkyOzUn_cUXg,Wine and Spirits,"['Food', 'Beer, Wine & Spirits']",3,4,['North Side'],-80.0009545,40.4535197,3,1,0
Y1kN31_d8r4B_g32sdpFPg,Shop 'n Save,"['Food', 'Grocery']",4,6,[],-80.0280509,40.36850135,2,1,0
J4Y6BSwxGxD7mznM45ykeA,The Bagel Factory,"['Food', 'Bagels', 'Coffee & Tea']",2.5,53,['Oakland'],-79.94881868,40.44453026,1,1,1
GiI6H2Z76lxlr7hnqbhFtw,Sandpresso,"['Food', 'Coffee & Tea', 'Sandwiches', 'Restaurants']",3.5,5,['Strip District'],-79.9931714,40.4454292,1,1,0
dSCZasmhqONze5Oj1gyO6A,Yummy Yo & Boba Tea 88,"['Food', 'Ice Cream & Frozen Yogurt']",3.5,4,[],-80.029173,40.359115,1,1,0
Oeh9xjp5xYJFy0mgsPzUkw,Yogli Mogli,"['Food', 'Ice Cream & Frozen Yogurt']",4.5,14,[],-80.0442924,40.3803202,1,1,1
evUT81j1hZTA8ZNNlclqxw,Ben & Jerry's,"['Food', 'Ice Cream & Frozen Yogurt']",3.5,6,['Downtown'],-79.996748,40.44414304,1,1,1
CovCgffklC_E0b2QHZ-gWw,Chakh Le India,"['Food', 'Indian', 'Food Trucks', 'Restaurants']",3.5,7,['Oakland'],-79.95570532,40.44521025,1,0,0
so0cUMK8I8d88F7uhBqaFA,Frederick's Soul Food,"['Soul Food', 'Restaurants']",2.5,4,['Downtown'],-79.997313,40.442413,1,1,0
ZMLt9rTN-W8tZkgQrwnx0w,Pittsburgh Pierogi Truck,"['Food', 'Food Trucks']",3.5,10,['Downtown'],-79.9958864,40.4406248,1,1,0
Dst9oQQYrk5cj-DBbEpYxg,Oh My Grill,"['Food', 'Food Trucks']",4,9,['Strip District'],-79.98211057,40.45274129,1,1,0
FAKevEJKD1D1Nccy6vccgA,PGH Taco Truck,"['Food', 'Food Trucks']",4,33,['Strip District'],-79.98249681,40.45184324,1,1,1
EBrwIYYtBdGQ5X3zuvM1qg,BRGR Truck,"['Food', 'Burgers', 'Food Trucks', 'Restaurants']",4,8,['Downtown'],-79.99816093,40.43809799,2,1,0
rkZ4SwfRFliatpoMsb1-Xg,Park Pizza & Cream,"['Food', 'Ice Cream & Frozen Yogurt', 'Pizza', 'Restaurants']",4,14,['Regent Square'],-79.89742289,40.43952949,1,1,1
XBoZ37qBlvgZyfpIO0yEzQ,Aldi,"['Food', 'Discount Store', 'Grocery', 'Shopping']",4.5,15,['South Side'],-79.967468,40.426888,1,1,1
Jil8TD-tiLNaVqnnTukWlQ,Wild Purveyors,"['Food', 'Specialty Food']",4.5,3,['Lawrenceville'],-79.9521411,40.4822953,3,1,1
MLwZB6mXpzfFyENYLAnG0A,Roxanne's Take-Out  & Catering,"['Soul Food', 'Seafood', 'Southern', 'Restaurants']",4,3,['Bloomfield'],-79.954575,40.464915,1,1,0
D31NTvzW9aPExUksVQQ7pA,DJ's Butcher Block,"['Food', 'Butcher']",5,22,['Bloomfield'],-79.949961,40.462483,1,1,1
T67Sp60-oA2x15reB7EqiA,Sinful Sweets Chocolate Company,"['Food', 'Desserts', 'Candy Stores', 'Specialty Food']",4.5,37,['Downtown'],-79.998282,40.443994,2,1,1
inngNun5R62Hq2J_5sJhDw,Craftwork Kitchen,"['Food Court', 'Restaurants']",4,9,['Downtown'],-79.994853,40.441355,2,1,0
4PvhZdmpkPy8fjzWMSY6jw,Rose Tea Cafe,"['Food', 'Bubble Tea', 'Taiwanese', 'Chinese', 'Restaurants']",3,28,['Oakland'],-79.9489713,40.4448167,1,0,1
klSGYQhO24piw0WQVIIMYw,Commonplace Coffee Co,"['Food', 'Coffee & Tea']",5,4,['Larimer'],-79.91164349,40.45924694,2,1,0
cvKFTItaDH8NCXJIYc0pgQ,Allegheny Coffee & Tea Exchange,"['Food', 'Coffee & Tea']",4.5,18,['Strip District'],-79.9838608,40.4513403,1,1,1
ek4oL7RAsh55jjj5mqUcQw,Dobra Tea,"['Food', 'Tea Rooms', 'Coffee & Tea', 'Vegetarian', 'Restaurants']",4.5,40,['Squirrel Hill'],-79.9228082,40.4349648,1,1,1
YyoXla4L4uIGSf05110XaA,Farm to Table Conference,"['Food', 'Specialty Food', 'Fruits & Veggies', 'Local Flavor']",3.5,6,['Strip District'],-79.99496,40.446578,2,1,1
nZq_D4BLT2J8Uzku1xJQ7A,Edible Arrangements,"['Shopping', 'Florists', 'Food', 'Chocolatiers & Shops', 'Gift Shops', 'Specialty Food', 'Flowers & Gifts']",3,5,['East Liberty'],-79.91758503,40.45787363,3,1,0
3u7WY-VUY9yN3eS65phIZA,The Steer and Wheel,"['Food', 'Food Trucks']",4.5,8,['Downtown'],-79.996111,40.440556,2,1,0
aqslMehKRH-jsS9lUlmZeg,The Burgh Bites Cart,"['Food', 'Food Trucks']",5,7,['Shadyside'],-79.9270989,40.4534158,1,1,0
eV5JI26emxsQvZ6lFt9VVw,Lucky Cup Frozen Yogurt,"['Food', 'Ice Cream & Frozen Yogurt']",3,4,['Dormont'],-80.0345368,40.3952286,2,1,1
hxSNB2FA9jc2LHGWA2n4LA,ALDI,"['Food', 'Grocery']",3.5,17,['Friendship'],-79.9350855,40.4579904,1,0,1
ZurbTJZ8nTlngOiqcn4-1g,Olive & Marlowe,"['Food', 'Specialty Food']",4.5,3,['East Liberty'],-79.9253608,40.4628469,1,1,1
WZay4I_3h-KHp4VpJfZvSQ,The Shady Dog,"['Food', 'Street Vendors']",4.5,4,['Shadyside'],-79.9332613,40.451096,1,0,0
gwcfAXAUTj1Bq6YwnPKWlg,Vanilla Pastry Studio,"['Food', 'Desserts']",4,37,[],-79.8936278,40.4317238,2,1,1
loYtjyqqqzjpgofA-gSY9g,Brioche Doree,"['Food', 'Bakeries', 'Coffee & Tea']",3.5,4,['Oakland'],-79.956529,40.4441972,1,1,0
nZSlLTl1EtecotlNZ76P3A,Gryphon's Tea,"['Food', 'Tea Rooms', 'Coffee & Tea']",5,6,['Lawrenceville'],-79.9607755,40.4701461,1,1,0
O-1vZsYfFEtLIxulecV9Fw,I Tea Cafe,"['Food', 'Coffee & Tea', 'Juice Bars & Smoothies']",3.5,24,['Shadyside'],-79.9341651,40.4522185,2,1,1
nK8kRhoMDY_2HtKINuSfVQ,Lydiah's Coffee House,"['Coffee & Tea', 'Food', 'Ethnic Food', 'Specialty Food', 'African', 'Restaurants']",4.5,7,['Downtown'],-79.9981261,40.4371691,1,1,0
dbsI3wSVdhOLGNjmM8sBfQ,Waffallonia,"['Food', 'Desserts', 'Specialty Food', 'Ethnic Food']",4,12,['Oakland'],-79.953552,40.443167,1,1,1
O4Vsr3w0d7rvq-IyclNiMw,Las Palmas Carniceria,"['Food', 'Grocery']",4,6,['Beechview'],-80.025054,40.411168,1,1,1
FUzHPhqGT_3H5r7ghTMmMw,Feast on Brilliant,"['Food', 'Specialty Food', 'Grocery']",5,7,['Aspinwall'],-79.901218,40.489741,2,1,1
feo63jUDoc0Kg8UK5NCCMg,Popeye's Chicken,"['Fast Food', 'Chicken Wings', 'Restaurants']",1.5,5,['Oakland'],-79.9587044,40.4415866,1,1,0
okvhzVSYwfN02cn3reYXHw,Roundabout Brewery,"['Food', 'Breweries']",4.5,36,['Lawrenceville'],-79.956985,40.4771669,2,1,1
Lb2TBwZelvHqb5n-o4Zgww,Atlas Bottle Works,"['Food', 'Beer, Wine & Spirits']",4,5,['Lawrenceville'],-79.96115,40.470045,2,1,1
zbBNM_2GaDgEw_C8Kyp2Eg,Many More Asian Market,"['Food', 'Grocery']",4.5,5,['Strip District'],-79.9726906,40.4600213,1,1,1
tP8xotGVQoY3EX1hpW0GQw,Toss't,"['Food', 'Do-It-Yourself Food', 'Specialty Food']",2.5,4,['Downtown'],-80.0013393,40.4410836,2,1,0
vNL0T2hrlIO33Rbbbi4sLg,Everyday's A Sundae,"['Food', 'Ice Cream & Frozen Yogurt', 'Coffee & Tea', 'Sandwiches', 'Restaurants']",4,12,['Shadyside'],-79.92423268,40.46010505,1,1,1
2CVv0URvnKNXA5EfeEb9Eg,Crazy Mocha Coffee,"['Food', 'Coffee & Tea', 'Cafes', 'Restaurants']",3,9,['Friendship'],-79.9352334,40.4579855,1,1,0
gsS84lf4hAVEWdP__oFR7g,Bombay Gyro's and Lunch Box,"['Food', 'Ethnic Food', 'Restaurants', 'Mediterranean', 'Specialty Food']",4,7,['Downtown'],-79.9955278,40.4442059,1,1,0
mtp4OoVuitVaj8daxAyxIA,Lomito Truck,"['Food', 'Food Trucks']",4.5,3,['East Liberty'],-79.92558783,40.46247448,2,1,0
Eq-w1GBZLdEbrtNDwVncYA,Gaby Et Jules,"['Bakeries', 'Food']",4,92,['Squirrel Hill'],-79.921365,40.438345,2,1,1
dFrVbVtYI5Se64hRPKTWOA,Happy Bellies,"['Food', 'Food Delivery Services']",4,5,['Bloomfield'],-79.9536322,40.4656956,2,1,1
Y5mY_dT7-_wauhQXLQgqtA,Schenley Plaza,"['Food', 'Arts & Entertainment', 'Street Vendors', 'Nightlife', 'Music Venues']",4.5,4,['Oakland'],-79.9521286,40.4435295,2,1,0
fbqs1kYYcxowUWfowEkHYA,Juice Up 412,"['Food', 'Tapas Bars', 'Juice Bars & Smoothies', 'Vegan', 'Restaurants']",5,3,['East Liberty'],-79.9252567,40.4604323,2,1,1
h6G6P_z1RbzC-mcRcZRg7A,61B Cafe,"['Food', 'Bakeries', 'Coffee & Tea']",3.5,15,[],-79.89407349,40.43235397,1,0,0
c7g24jVOFLwHvYikvdt1mQ,Le Petit Chocolat,"['Food', 'Specialty Food', 'Cupcakes', 'Chocolatiers & Shops']",5,10,['South Side'],-79.977958,40.428345,2,1,1
1LrNuxTU2e0v3lEW9VLZEA,Beers of the Burgh at PNC Park,"['Food', 'Beer, Wine & Spirits']",3.5,3,['North Side'],-80.00722068,40.4475394,3,1,0
QemPjyORlLB98ON0uCst5w,Hop Farm Brewing Co.,"['Food', 'Breweries']",4.5,15,['Lawrenceville'],-79.947964,40.4846999,1,1,0
